DATE;TIME;VOLUME;OPEN;CLOSE;MIN;MAX
06/24/2005;00:00:01;98097;1.2021;1.2088;1.1979;1.2106
06/27/2005;00:00:01;99022;1.2089;1.2165;1.2081;1.2184
06/28/2005;00:00:01;107034;1.2166;1.2067;1.2045;1.2173
06/29/2005;00:00:01;109838;1.2066;1.2091;1.2011;1.2112
06/30/2005;00:00:01;116490;1.209;1.2086;1.2039;1.2119
07/01/2005;00:00:01;105348;1.2087;1.1957;1.1935;1.2104
07/04/2005;00:00:01;94701;1.1953;1.191;1.188;1.1953
07/05/2005;00:00:01;109775;1.1906;1.192;1.1862;1.1938
07/06/2005;00:00:01;101895;1.1921;1.1927;1.1887;1.1951
07/07/2005;00:00:01;131304;1.1926;1.1932;1.1904;1.2038
07/08/2005;00:00:01;104542;1.1928;1.1968;1.1868;1.1985
07/11/2005;00:00:01;112862;1.1967;1.2057;1.1952;1.2084
07/12/2005;00:00:01;134326;1.2053;1.2213;1.2046;1.2254
07/13/2005;00:00:01;110743;1.2213;1.2076;1.2058;1.2222
07/14/2005;00:00:01;93305;1.2074;1.2091;1.2051;1.2123
07/15/2005;00:00:01;89694;1.2094;1.2034;1.2018;1.2137
07/18/2005;00:00:01;92157;1.203;1.206;1.2015;1.2087
07/19/2005;00:00:01;81181;1.2059;1.2027;1.1949;1.2061
07/20/2005;00:00:01;78867;1.2027;1.214;1.2022;1.2186
07/21/2005;00:00:01;108420;1.214;1.2155;1.2096;1.2249
07/22/2005;00:00:01;85232;1.2155;1.2063;1.2048;1.2188
07/25/2005;00:00:01;81766;1.2063;1.2043;1.2022;1.2087
07/26/2005;00:00:01;89990;1.2045;1.2015;1.1977;1.2062
07/27/2005;00:00:01;92655;1.2015;1.2066;1.1961;1.2083
07/28/2005;00:00:01;84252;1.2068;1.2128;1.2032;1.2148
07/29/2005;00:00:01;79324;1.2126;1.2121;1.2071;1.2159
08/01/2005;00:00:01;78124;1.2121;1.2191;1.2115;1.2248
08/02/2005;00:00:01;85424;1.219;1.2191;1.2181;1.2251
08/03/2005;00:00:01;80121;1.2187;1.2328;1.2144;1.2343
08/04/2005;00:00:01;84876;1.2328;1.2384;1.2295;1.2401
08/05/2005;00:00:01;85109;1.2384;1.2369;1.2307;1.2394
08/08/2005;00:00:01;86615;1.2369;1.236;1.231;1.2389
08/09/2005;00:00:01;87698;1.2361;1.2355;1.2325;1.2415
08/10/2005;00:00:01;90019;1.2354;1.2379;1.2332;1.2425
08/11/2005;00:00:01;96944;1.2378;1.2457;1.2371;1.2478
08/12/2005;00:00:01;80156;1.2454;1.244;1.2378;1.2488
08/15/2005;00:00:01;84088;1.2439;1.2347;1.2341;1.2466
08/16/2005;00:00:01;88586;1.2346;1.236;1.2292;1.2372
08/17/2005;00:00:01;86560;1.2359;1.2261;1.2253;1.2369
08/18/2005;00:00:01;75014;1.2261;1.2183;1.2151;1.2294
08/19/2005;00:00:01;72225;1.2182;1.215;1.2122;1.2193
08/22/2005;00:00:01;83479;1.2151;1.2227;1.215;1.2242
08/23/2005;00:00:01;73924;1.2228;1.2219;1.2185;1.2256
08/24/2005;00:00:01;87556;1.2219;1.2258;1.2154;1.2283
08/25/2005;00:00:01;92870;1.2258;1.2283;1.2254;1.233
08/26/2005;00:00:01;78530;1.2283;1.2282;1.2271;1.2345
08/29/2005;00:00:01;87310;1.2282;1.2225;1.2213;1.2349
08/30/2005;00:00:01;87862;1.2223;1.2212;1.2165;1.2237
08/31/2005;00:00:01;92016;1.2214;1.2337;1.2184;1.2356
09/01/2005;00:00:01;92498;1.2338;1.2476;1.232;1.2524
09/02/2005;00:00:01;99465;1.2471;1.2511;1.2461;1.2589
09/05/2005;00:00:01;80000;1.2511;1.2503;1.2499;1.2583
09/06/2005;00:00:01;92514;1.2504;1.2459;1.2441;1.2516
09/07/2005;00:00:01;94161;1.2458;1.2419;1.2402;1.2538
09/08/2005;00:00:01;85413;1.2417;1.2404;1.238;1.2453
09/09/2005;00:00:01;84379;1.2403;1.241;1.2371;1.2459
09/12/2005;00:00:01;90592;1.2406;1.2293;1.2265;1.2414
09/13/2005;00:00:01;98878;1.2293;1.2284;1.2241;1.2316
09/14/2005;00:00:01;96675;1.2281;1.2272;1.2258;1.2333
09/15/2005;00:00:01;89990;1.2268;1.2231;1.2192;1.2274
09/16/2005;00:00:01;82303;1.223;1.2236;1.2199;1.2312
09/19/2005;00:00:01;87262;1.2232;1.2142;1.2097;1.2233
09/20/2005;00:00:01;79176;1.2142;1.2115;1.2105;1.2194
09/21/2005;00:00:01;97452;1.2109;1.2258;1.2107;1.2268
09/22/2005;00:00:01;94704;1.2256;1.214;1.2128;1.2268
09/23/2005;00:00:01;83102;1.2139;1.2039;1.2021;1.2164
09/26/2005;00:00:01;92158;1.2035;1.2071;1.2006;1.2079
09/27/2005;00:00:01;99695;1.2067;1.2014;1.1977;1.2082
09/28/2005;00:00:01;94225;1.2013;1.2053;1.1987;1.207
09/29/2005;00:00:01;92158;1.2052;1.202;1.2004;1.2075
09/30/2005;00:00:01;94373;1.2021;1.2065;1.1994;1.2093
10/03/2005;00:00:01;96418;1.2061;1.1916;1.1895;1.2063
10/04/2005;00:00:01;89425;1.1914;1.1921;1.19;1.1948
10/05/2005;00:00:01;99411;1.1921;1.2013;1.1912;1.202
10/06/2005;00:00:01;113940;1.2012;1.216;1.201;1.2205
10/07/2005;00:00:01;85364;1.216;1.2129;1.2093;1.2178
10/08/2005;00:00:01;0;1.2129;1.2129;1.2088;1.2129
10/10/2005;00:00:01;73058;1.2125;1.2049;1.2034;1.2152
10/11/2005;00:00:01;81079;1.205;1.1964;1.1959;1.2055
10/12/2005;00:00:01;73423;1.1966;1.2022;1.1948;1.2053
10/13/2005;00:00:01;93263;1.2022;1.2013;1.1907;1.2041
10/14/2005;00:00:01;89050;1.2013;1.2076;1.1975;1.211
10/17/2005;00:00:01;130844;1.2077;1.2004;1.1992;1.2121
10/18/2005;00:00:01;79351;1.2006;1.1928;1.1914;1.2014
10/19/2005;00:00:01;88022;1.1929;1.1983;1.1872;1.2006
10/20/2005;00:00:01;76043;1.1983;1.2038;1.1943;1.2042
10/21/2005;00:00:01;76498;1.2039;1.196;1.1927;1.2079
10/24/2005;00:00:01;80025;1.1949;1.1958;1.1915;1.202
10/25/2005;00:00:01;89985;1.1955;1.2097;1.1931;1.2119
10/26/2005;00:00:01;93424;1.2093;1.2052;1.2041;1.2139
10/27/2005;00:00:01;98907;1.2048;1.2141;1.2048;1.2175
10/28/2005;00:00:01;84327;1.2141;1.2064;1.2046;1.2173
10/31/2005;00:00:01;86477;1.2064;1.1988;1.1965;1.2088
11/01/2005;00:00:01;93448;1.1987;1.2021;1.197;1.2043
11/02/2005;00:00:01;84745;1.202;1.2066;1.1982;1.2086
11/03/2005;00:00:01;87641;1.2065;1.1948;1.193;1.2085
11/04/2005;00:00:01;90178;1.1948;1.181;1.1797;1.1993
11/07/2005;00:00:01;85681;1.181;1.1784;1.1774;1.1835
11/08/2005;00:00:01;89847;1.1781;1.1764;1.1708;1.1794
11/09/2005;00:00:01;88240;1.1763;1.1772;1.1714;1.1792
11/10/2005;00:00:01;94573;1.1772;1.167;1.1664;1.1796
11/11/2005;00:00:01;70133;1.167;1.1733;1.1666;1.1735
11/14/2005;00:00:01;92499;1.1733;1.1686;1.1655;1.1773
11/15/2005;00:00:01;88849;1.1688;1.1728;1.1634;1.1737
11/16/2005;00:00:01;73514;1.1728;1.1673;1.1643;1.1731
11/17/2005;00:00:01;93551;1.1672;1.1744;1.1635;1.1762
11/18/2005;00:00:01;89820;1.1744;1.1771;1.166;1.1794
11/21/2005;00:00:01;95292;1.177;1.173;1.1712;1.1837
11/22/2005;00:00:01;97282;1.1728;1.1814;1.1681;1.1824
11/23/2005;00:00:01;99527;1.1814;1.1809;1.1763;1.1865
11/24/2005;00:00:01;69718;1.1809;1.1777;1.1764;1.1827
11/25/2005;00:00:01;73751;1.1775;1.1722;1.1705;1.1778
11/28/2005;00:00:01;95633;1.1722;1.1846;1.1675;1.1902
11/29/2005;00:00:01;96498;1.184;1.1763;1.1734;1.1866
11/30/2005;00:00:01;87480;1.1762;1.1794;1.175;1.1802
12/01/2005;00:00:01;94508;1.1795;1.1736;1.1685;1.1802
12/02/2005;00:00:01;85825;1.1736;1.1716;1.1657;1.1749
12/05/2005;00:00:01;99771;1.1704;1.1786;1.168;1.1819
12/06/2005;00:00:01;89879;1.1786;1.18;1.1751;1.181
12/07/2005;00:00:01;89384;1.1799;1.1713;1.1699;1.1801
12/08/2005;00:00:01;96108;1.1709;1.1813;1.1696;1.1854
12/09/2005;00:00:01;79569;1.1813;1.1812;1.1766;1.184
12/12/2005;00:00:01;100806;1.1811;1.1955;1.1775;1.1986
12/13/2005;00:00:01;89625;1.1954;1.1947;1.1906;1.1991
12/14/2005;00:00:01;105555;1.1943;1.197;1.1942;1.206
12/15/2005;00:00:01;98747;1.1967;1.1962;1.1932;1.2038
12/16/2005;00:00:01;93798;1.1963;1.201;1.193;1.2029
12/19/2005;00:00:01;78200;1.2014;1.2006;1.1973;1.204
12/20/2005;00:00:01;85870;1.2006;1.1869;1.1835;1.2013
12/21/2005;00:00:01;93295;1.1871;1.183;1.1795;1.191
12/22/2005;00:00:01;79389;1.1828;1.1865;1.1805;1.1903
12/23/2005;00:00:01;59045;1.1865;1.1866;1.1825;1.1888
12/26/2005;00:00:01;28963;1.1866;1.1832;1.1826;1.1895
12/27/2005;00:00:01;63670;1.183;1.1852;1.182;1.1876
12/28/2005;00:00:01;90762;1.1852;1.1843;1.1806;1.1934
01/02/2006;00:00:01;13784;1.1845;1.1814;1.1809;1.1846
01/06/2006;00:00:01;38939;1.2095;1.2153;1.2089;1.2181
01/09/2006;00:00:01;86270;1.2153;1.2072;1.2049;1.2157
01/10/2006;00:00:01;52599;1.2073;1.206;1.2034;1.2109
01/11/2006;00:00:01;64598;1.206;1.2133;1.2036;1.2148
01/12/2006;00:00:01;60945;1.2133;1.2043;1.2005;1.2166
01/13/2006;00:00:01;74799;1.2042;1.2139;1.2024;1.2143
01/16/2006;00:00:01;78079;1.2139;1.2113;1.2101;1.2174
01/17/2006;00:00:01;93078;1.211;1.2104;1.2043;1.2141
01/18/2006;00:00:01;103147;1.21;1.2104;1.2067;1.216
01/19/2006;00:00:01;76761;1.2105;1.2086;1.2052;1.2124
01/20/2006;00:00:01;78610;1.2086;1.2133;1.2038;1.214
01/23/2006;00:00:01;110684;1.2134;1.2305;1.2132;1.2325
01/24/2006;00:00:01;82332;1.2304;1.2266;1.2257;1.2313
01/25/2006;00:00:01;83838;1.2265;1.2241;1.2231;1.2326
01/26/2006;00:00:01;89088;1.2243;1.2209;1.2194;1.2269
01/27/2006;00:00:01;91405;1.2211;1.209;1.2083;1.2235
01/30/2006;00:00:01;73707;1.209;1.2079;1.2059;1.2114
01/31/2006;00:00:01;79000;1.2081;1.2146;1.2074;1.2192
02/01/2006;00:00:01;80494;1.2146;1.2062;1.2044;1.2167
02/02/2006;00:00:01;79930;1.2062;1.2081;1.2028;1.211
02/03/2006;00:00:01;71409;1.2081;1.2022;1.197;1.2113
02/06/2006;00:00:01;79554;1.2022;1.1958;1.1939;1.2047
02/07/2006;00:00:01;78616;1.1959;1.1988;1.1939;1.2014
02/08/2006;00:00:01;78647;1.1988;1.196;1.1919;1.1992
02/09/2006;00:00:01;73306;1.196;1.1992;1.1945;1.1998
02/13/2006;00:00:01;76919;1.1906;1.1908;1.1876;1.1921
02/14/2006;00:00:01;74150;1.1908;1.1911;1.1859;1.1931
02/15/2006;00:00:01;73454;1.1911;1.1881;1.1867;1.1958
02/16/2006;00:00:01;72535;1.1884;1.1902;1.1844;1.1916
02/17/2006;00:00:01;76224;1.1902;1.1937;1.1856;1.1946
02/20/2006;00:00:01;60078;1.1937;1.193;1.1919;1.1974
02/21/2006;00:00:01;65373;1.193;1.1912;1.1887;1.1936
02/22/2006;00:00:01;71435;1.1913;1.1914;1.1859;1.1929
02/23/2006;00:00:01;82659;1.1914;1.1918;1.1886;1.1968
02/24/2006;00:00:01;73604;1.1918;1.1873;1.186;1.1933
02/27/2006;00:00:01;82581;1.1873;1.1845;1.1821;1.188
02/28/2006;00:00:01;77736;1.1845;1.1928;1.183;1.194
03/01/2006;00:00:01;74256;1.1927;1.1913;1.1887;1.1973
03/02/2006;00:00:01;85663;1.1915;1.2034;1.1907;1.2044
03/03/2006;00:00:01;77128;1.2034;1.2042;1.1991;1.2052
03/06/2006;00:00:01;85744;1.2042;1.2011;1.1985;1.2093
03/07/2006;00:00:01;96110;1.201;1.1885;1.1864;1.2021
03/08/2006;00:00:01;84072;1.1886;1.1918;1.1867;1.194
03/09/2006;00:00:01;86908;1.1919;1.1898;1.1893;1.1951
03/10/2006;00:00:01;78952;1.1898;1.1907;1.1855;1.1926
03/13/2006;00:00:01;83308;1.1907;1.1962;1.1905;1.1968
03/14/2006;00:00:01;88579;1.1961;1.2014;1.1933;1.2031
03/15/2006;00:00:01;84421;1.2014;1.2066;1.2001;1.2073
03/16/2006;00:00:01;94003;1.2066;1.2169;1.203;1.2188
03/17/2006;00:00:01;82785;1.217;1.2188;1.2138;1.2207
03/20/2006;00:00:01;83728;1.2188;1.2158;1.2143;1.2196
03/21/2006;00:00:01;89076;1.2159;1.2105;1.2072;1.2165
03/22/2006;00:00:01;82943;1.2103;1.2072;1.206;1.2107
03/23/2006;00:00:01;79183;1.2073;1.1967;1.1951;1.208
03/24/2006;00:00:01;74037;1.1967;1.2033;1.1948;1.2046
03/27/2006;00:00:01;79389;1.2033;1.201;1.1997;1.2057
03/28/2006;00:00:01;88737;1.201;1.2005;1.1988;1.2106
03/29/2006;00:00:01;82080;1.2006;1.2028;1.1975;1.2049
03/30/2006;00:00:01;97320;1.2028;1.2167;1.2019;1.2172
03/31/2006;00:00:01;87708;1.2166;1.2115;1.2078;1.2175
04/03/2006;00:00:01;107066;1.2112;1.2142;1.2027;1.2152
04/04/2006;00:00:01;108107;1.2143;1.225;1.2116;1.2275
04/05/2006;00:00:01;104444;1.2249;1.2278;1.2238;1.2305
04/06/2006;00:00:01;111015;1.2279;1.2203;1.2186;1.2331
04/07/2006;00:00:01;99298;1.2203;1.2087;1.2079;1.2225
04/10/2006;00:00:01;86025;1.2091;1.2102;1.2072;1.2128
04/11/2006;00:00:01;90924;1.2102;1.2153;1.2085;1.2162
04/12/2006;00:00:01;78622;1.2153;1.21;1.2062;1.2167
04/13/2006;00:00:01;88823;1.2101;1.2106;1.2065;1.2131
04/14/2006;00:00:01;37783;1.2105;1.2106;1.2086;1.2117
04/17/2006;00:00:01;99609;1.2117;1.2255;1.2116;1.2287
04/18/2006;00:00:01;107058;1.2256;1.2355;1.2219;1.2369
04/19/2006;00:00:01;94347;1.2355;1.2369;1.2284;1.2394
04/20/2006;00:00:01;98909;1.237;1.2294;1.2265;1.2375
04/21/2006;00:00:01;77184;1.2295;1.2341;1.2263;1.2358
04/24/2006;00:00:01;105639;1.2351;1.2376;1.2329;1.2414
04/25/2006;00:00:01;88780;1.2376;1.2424;1.2359;1.2438
04/26/2006;00:00:01;88935;1.2424;1.2446;1.2381;1.2469
04/27/2006;00:00:01;93836;1.2446;1.2537;1.24;1.2547
04/28/2006;00:00:01;88383;1.2538;1.263;1.2516;1.2641
05/01/2006;00:00:01;78081;1.2626;1.2563;1.2552;1.2689
05/02/2006;00:00:01;96158;1.2563;1.2606;1.2554;1.2666
05/03/2006;00:00:01;95266;1.2607;1.2629;1.2587;1.2668
05/04/2006;00:00:01;103303;1.263;1.2694;1.2566;1.2723
05/05/2006;00:00:01;92012;1.2695;1.2721;1.2669;1.2764
05/08/2006;00:00:01;101093;1.2725;1.2698;1.2687;1.2786
05/09/2006;00:00:01;107439;1.2697;1.2758;1.2656;1.2782
05/10/2006;00:00:01;106425;1.2757;1.2754;1.2745;1.2832
05/11/2006;00:00:01;95236;1.2756;1.2845;1.2681;1.2872
05/12/2006;00:00:01;97931;1.2845;1.2923;1.2835;1.2956
05/15/2006;00:00:01;106059;1.2934;1.2788;1.2773;1.2971
05/16/2006;00:00:01;112196;1.279;1.2849;1.2767;1.2866
05/17/2006;00:00:01;119607;1.285;1.2741;1.2698;1.2918
05/18/2006;00:00:01;106686;1.274;1.2857;1.2731;1.2872
05/19/2006;00:00:01;100102;1.2858;1.2765;1.269;1.2864
05/22/2006;00:00:01;91861;1.2761;1.2848;1.269;1.2885
05/23/2006;00:00:01;98797;1.2846;1.2789;1.2761;1.2878
05/24/2006;00:00:01;95413;1.2789;1.2765;1.2728;1.2887
05/25/2006;00:00:01;92954;1.2765;1.2799;1.2742;1.2827
05/26/2006;00:00:01;91947;1.28;1.2733;1.2698;1.2831
05/29/2006;00:00:01;68486;1.2733;1.2746;1.2713;1.2768
05/30/2006;00:00:01;104844;1.2745;1.2854;1.2738;1.2907
05/31/2006;00:00:01;105810;1.2855;1.2812;1.2799;1.2902
06/01/2006;00:00:01;103507;1.2813;1.2816;1.2718;1.2823
06/02/2006;00:00:01;86666;1.2816;1.2917;1.279;1.2938
06/05/2006;00:00:01;91249;1.2929;1.2892;1.2887;1.2979
06/06/2006;00:00:01;99506;1.2892;1.2824;1.28;1.2934
06/07/2006;00:00:01;92706;1.2823;1.28;1.2756;1.2836
06/08/2006;00:00:01;110093;1.28;1.264;1.2622;1.2804
06/09/2006;00:00:01;90392;1.2641;1.2633;1.2592;1.2683
06/12/2006;00:00:01;73034;1.2634;1.2579;1.2561;1.2651
06/13/2006;00:00:01;96263;1.2579;1.2543;1.2523;1.2614
06/14/2006;00:00:01;81626;1.2544;1.2603;1.253;1.2646
06/15/2006;00:00:01;77249;1.2605;1.2644;1.2578;1.2657
06/16/2006;00:00:01;76765;1.2644;1.2646;1.2616;1.2675
06/19/2006;00:00:01;81942;1.2647;1.2575;1.2547;1.2654
06/20/2006;00:00:01;76708;1.2575;1.2596;1.2536;1.2616
06/21/2006;00:00:01;77244;1.2597;1.2665;1.2584;1.2677
06/22/2006;00:00:01;87806;1.2666;1.2573;1.2544;1.2678
06/23/2006;00:00:01;81216;1.2572;1.2507;1.2473;1.2587
06/26/2006;00:00:01;88903;1.251;1.2606;1.2495;1.2608
06/27/2006;00:00:01;88297;1.2602;1.2567;1.2556;1.2618
06/28/2006;00:00:01;73260;1.2565;1.2541;1.251;1.2583
06/29/2006;00:00:01;96726;1.254;1.2661;1.2514;1.2669
06/30/2006;00:00:01;97874;1.2661;1.2787;1.2655;1.2794
07/03/2006;00:00:01;88351;1.2783;1.2799;1.2756;1.2823
07/04/2006;00:00:01;77973;1.28;1.2778;1.2771;1.2823
07/05/2006;00:00:01;88871;1.2777;1.2727;1.2703;1.284
07/06/2006;00:00:01;78912;1.2726;1.2773;1.2716;1.2785
07/07/2006;00:00:01;70550;1.2773;1.2808;1.2761;1.2861
07/10/2006;00:00:01;89009;1.2812;1.2736;1.2716;1.2819
07/11/2006;00:00:01;80248;1.2736;1.2762;1.2703;1.2779
07/12/2006;00:00:01;80366;1.2762;1.2698;1.2674;1.278
07/13/2006;00:00:01;92895;1.2698;1.269;1.2662;1.2731
07/14/2006;00:00:01;97639;1.2692;1.2648;1.2623;1.2695
07/17/2006;00:00:01;90036;1.2649;1.2522;1.2506;1.2658
07/18/2006;00:00:01;90871;1.2519;1.2498;1.2473;1.256
07/19/2006;00:00:01;94936;1.2497;1.2596;1.2457;1.261
07/20/2006;00:00:01;96596;1.2596;1.2632;1.2585;1.2655
07/21/2006;00:00:01;87709;1.2629;1.2698;1.2625;1.2707
07/24/2006;00:00:01;97550;1.2702;1.262;1.2606;1.2711
07/25/2006;00:00:01;90452;1.2621;1.2577;1.2559;1.2672
07/26/2006;00:00:01;94156;1.2577;1.2709;1.2556;1.2726
07/27/2006;00:00:01;109260;1.2709;1.2686;1.2678;1.2773
07/28/2006;00:00:01;84658;1.2689;1.2759;1.2655;1.2772
07/31/2006;00:00:01;96405;1.2759;1.2763;1.2737;1.2784
08/01/2006;00:00:01;94920;1.2765;1.2823;1.2716;1.2831
08/02/2006;00:00:01;91160;1.2824;1.2793;1.2774;1.2836
08/03/2006;00:00:01;107078;1.2793;1.2799;1.2739;1.2835
08/04/2006;00:00:01;82136;1.2799;1.287;1.2773;1.2911
08/07/2006;00:00:01;85400;1.2871;1.2819;1.2803;1.2894
08/08/2006;00:00:01;84621;1.282;1.2789;1.2762;1.2895
08/09/2006;00:00:01;86989;1.2789;1.287;1.2767;1.2903
08/10/2006;00:00:01;92275;1.2867;1.2791;1.2744;1.2912
08/11/2006;00:00:01;88588;1.2791;1.2725;1.2705;1.2797
08/14/2006;00:00:01;93986;1.2725;1.2719;1.2704;1.2765
08/15/2006;00:00:01;94760;1.2718;1.2785;1.2692;1.2805
08/16/2006;00:00:01;80409;1.2786;1.2853;1.2766;1.2866
08/17/2006;00:00:01;85822;1.285;1.2832;1.281;1.2888
08/18/2006;00:00:01;69495;1.2832;1.2824;1.2777;1.2847
08/21/2006;00:00:01;99110;1.2824;1.2863;1.2818;1.294
08/22/2006;00:00:01;91347;1.2865;1.2796;1.2781;1.2887
08/23/2006;00:00:01;86063;1.2795;1.278;1.2772;1.2853
08/24/2006;00:00:01;88467;1.278;1.2758;1.2749;1.2843
08/25/2006;00:00:01;76415;1.2759;1.2752;1.2723;1.2785
08/28/2006;00:00:01;71415;1.2752;1.2791;1.2751;1.2822
08/29/2006;00:00:01;91201;1.2791;1.2829;1.2746;1.284
08/30/2006;00:00:01;85611;1.2829;1.2832;1.2808;1.2854
08/31/2006;00:00:01;102865;1.2831;1.2807;1.2783;1.288
09/01/2006;00:00:01;81999;1.281;1.2833;1.2753;1.2848
09/04/2006;00:00:01;65370;1.2834;1.2856;1.2834;1.2875
09/05/2006;00:00:01;80155;1.2858;1.2815;1.2793;1.2864
09/06/2006;00:00:01;82762;1.2816;1.2814;1.2767;1.2835
09/07/2006;00:00:01;95449;1.2812;1.2725;1.2704;1.2835
09/08/2006;00:00:01;82921;1.2729;1.2675;1.2649;1.2734
09/11/2006;00:00:01;86218;1.2671;1.2699;1.2646;1.2741
09/12/2006;00:00:01;86274;1.2701;1.2679;1.2669;1.2733
09/13/2006;00:00:01;80825;1.2682;1.2696;1.2663;1.272
09/14/2006;00:00:01;101195;1.2696;1.2717;1.2671;1.2754
09/15/2006;00:00:01;72465;1.272;1.2658;1.2626;1.2737
09/18/2006;00:00:01;54348;1.2658;1.2704;1.2631;1.2711
09/19/2006;00:00:01;84975;1.2706;1.2676;1.2645;1.2728
09/20/2006;00:00:01;84511;1.2675;1.2693;1.2656;1.2729
09/21/2006;00:00:01;96821;1.2692;1.2784;1.2687;1.2799
09/22/2006;00:00:01;90206;1.2785;1.2777;1.2757;1.2832
09/25/2006;00:00:01;88683;1.2776;1.2753;1.2728;1.2821
09/26/2006;00:00:01;93285;1.2753;1.2695;1.2658;1.2763
09/27/2006;00:00:01;72867;1.2694;1.2711;1.2667;1.272
09/28/2006;00:00:01;88846;1.2714;1.2706;1.2675;1.2734
09/29/2006;00:00:01;83387;1.2706;1.2671;1.2636;1.2714
10/02/2006;00:00:01;87076;1.2672;1.2743;1.2658;1.2759
10/03/2006;00:00:01;83928;1.2743;1.2732;1.2715;1.2767
10/04/2006;00:00:01;88952;1.2732;1.2717;1.2663;1.274
10/05/2006;00:00:01;92810;1.2716;1.2691;1.2669;1.2727
10/06/2006;00:00:01;79685;1.2694;1.26;1.2569;1.2711
10/09/2006;00:00:01;73319;1.2596;1.2593;1.258;1.2615
10/10/2006;00:00:01;69390;1.2589;1.2533;1.2516;1.2616
10/11/2006;00:00:01;64109;1.2533;1.252;1.25;1.2558
10/12/2006;00:00:01;87171;1.2518;1.2555;1.2513;1.2567
10/13/2006;00:00:01;84859;1.2557;1.2528;1.2479;1.2579
10/16/2006;00:00:01;88895;1.2528;1.2528;1.2485;1.2544
10/17/2006;00:00:01;96623;1.253;1.2537;1.2507;1.2567
10/18/2006;00:00:01;73208;1.2538;1.2541;1.2497;1.2559
10/19/2006;00:00:01;72972;1.2541;1.2626;1.253;1.2643
10/20/2006;00:00:01;74228;1.2626;1.2614;1.2595;1.2642
10/23/2006;00:00:01;86611;1.2614;1.2545;1.2531;1.2623
10/24/2006;00:00:01;77620;1.2546;1.2557;1.2521;1.2578
10/25/2006;00:00:01;83885;1.2551;1.2614;1.2551;1.2623
10/26/2006;00:00:01;87866;1.2614;1.2689;1.2607;1.2703
10/27/2006;00:00:01;88992;1.2688;1.2736;1.2659;1.2753
10/30/2006;00:00:01;86191;1.2736;1.2714;1.2695;1.2738
10/31/2006;00:00:01;81180;1.2715;1.2764;1.2677;1.2783
11/01/2006;00:00:01;80101;1.2763;1.2752;1.2736;1.2799
11/02/2006;00:00:01;87390;1.2753;1.2777;1.2733;1.2787
11/03/2006;00:00:01;77388;1.2773;1.2717;1.2679;1.2789
11/06/2006;00:00:01;77607;1.2716;1.2723;1.2686;1.2736
11/07/2006;00:00:01;88183;1.2726;1.2778;1.2719;1.282
11/08/2006;00:00:01;72834;1.2777;1.2759;1.2743;1.2808
11/09/2006;00:00:01;86230;1.2759;1.2833;1.2746;1.2849
11/10/2006;00:00:01;84817;1.2834;1.284;1.2827;1.2903
11/13/2006;00:00:01;89840;1.284;1.2821;1.2791;1.2879
11/14/2006;00:00:01;89423;1.2819;1.2811;1.2789;1.2872
11/15/2006;00:00:01;81956;1.2811;1.282;1.277;1.2835
11/16/2006;00:00:01;84510;1.2824;1.279;1.2781;1.2842
11/17/2006;00:00:01;84458;1.2787;1.2825;1.2758;1.2846
11/20/2006;00:00:01;78495;1.2825;1.2814;1.28;1.2853
11/21/2006;00:00:01;75082;1.2811;1.2841;1.2795;1.2855
11/22/2006;00:00:01;92727;1.2841;1.2938;1.2836;1.2958
11/23/2006;00:00:01;74948;1.2935;1.295;1.2923;1.2976
11/24/2006;00:00:01;94251;1.295;1.3093;1.2943;1.311
11/27/2006;00:00:01;112501;1.3097;1.3128;1.3085;1.3174
11/28/2006;00:00:01;117899;1.3131;1.32;1.3114;1.3219
11/29/2006;00:00:01;117460;1.3201;1.3141;1.3128;1.3219
11/30/2006;00:00:01;90252;1.3145;1.325;1.3138;1.3277
12/01/2006;00:00:01;97832;1.3249;1.3337;1.3216;1.3349
12/04/2006;00:00:01;114788;1.3337;1.3334;1.3278;1.337
12/05/2006;00:00:01;109437;1.3336;1.3315;1.3284;1.3365
12/06/2006;00:00:01;113145;1.3313;1.3285;1.3252;1.3343
12/07/2006;00:00:01;92627;1.3283;1.3283;1.3271;1.3326
12/08/2006;00:00:01;89647;1.3283;1.3202;1.3189;1.3365
12/11/2006;00:00:01;105985;1.3198;1.3248;1.3127;1.3264
12/12/2006;00:00:01;97158;1.3248;1.3281;1.3212;1.3293
12/13/2006;00:00:01;89895;1.328;1.3216;1.3189;1.3288
12/14/2006;00:00:01;98256;1.3215;1.3153;1.3137;1.3255
12/15/2006;00:00:01;102718;1.3153;1.308;1.3057;1.3187
12/18/2006;00:00:01;82575;1.3076;1.3102;1.305;1.3119
12/19/2006;00:00:01;98991;1.3102;1.3203;1.3078;1.3216
12/20/2006;00:00:01;94229;1.3207;1.3184;1.3156;1.3246
12/21/2006;00:00:01;91125;1.3184;1.3179;1.3138;1.3216
12/22/2006;00:00:01;79666;1.318;1.3127;1.3107;1.3213
12/25/2006;00:00:01;28102;1.3127;1.3133;1.3096;1.3168
